url,name,ingredients
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,"1  dried red chile pepper, crushed "
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,1 teaspoon salt 
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,½ teaspoon white sugar 
https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/,Spicy Indian (Gujarati) Green Beans,  ground black pepper to taste 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,2 teaspoons ground coriander 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,2 teaspoons ground cumin 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,½ teaspoon ground cardamom 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,½ teaspoon hot chile powder 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,½ teaspoon ground black pepper 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,¼ teaspoon ground cloves 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,1 tablespoon vegetable oil 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,1 tablespoon water 
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,"1 teaspoon salt, or more as needed "
https://www.allrecipes.com/recipe/272390/indian-masala-chicken-wings/,Indian Masala Chicken Wings,"5 large chicken wings, cut in 2, tips discarded "
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),"1 ¾ pounds skinless, boneless chicken breast halves - cubed "
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon lemon juice 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon chili powder 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),  salt to taste 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 cup yogurt 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),  salt to taste 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),2 tablespoons garlic paste 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),½ tablespoon garam masala 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),2 tablespoons melted butter 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon chili powder 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),2 tablespoons ginger paste 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),2 tablespoons lemon juice 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),2 tablespoons olive oil 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon butter 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon garam masala 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon ginger paste 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon chopped garlic 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon chopped green chile pepper 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),2 cups tomato puree 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon chili powder 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),  salt to taste 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 cup water 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 tablespoon honey 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),½ teaspoon dried fenugreek leaves 
https://www.allrecipes.com/recipe/24782/makhani-chicken-indian-butter-chicken/,Makhani Chicken (Indian Butter Chicken),1 cup heavy cream 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,3 tablespoons water 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,6 cloves garlic 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,"2  serrano chile peppers, stemmed "
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,"1 (2 inch) piece fresh ginger, peeled and thinly sliced "
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,¼ cup ghee (clarified butter) 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,2 pounds chicken drumsticks 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,  salt and ground black pepper to taste 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,"1 large white onion, sliced "
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,1 tablespoon dried fenugreek leaves 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,2 teaspoons ground coriander 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,1 teaspoon garam masala 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,½ teaspoon ground turmeric 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,"3  plum tomatoes, grated "
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,¾ cup milk 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,½ cup heavy whipping cream 
https://www.allrecipes.com/recipe/236411/indian-style-chicken-and-onions/,Indian-Style Chicken and Onions,⅓ cup finely chopped fresh cilantro 
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,2 tablespoons vegetable oil 
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,"½ small red onion, in small dice "
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,"1  jalapeno, seeded and minced "
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,¼ teaspoon ginger 
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,¼ teaspoon turmeric   
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,⅛ teaspoon cayenne pepper 
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,"6  hard-cooked eggs, peeled and cut into large dice "
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,"1 small tomato, cut into small dice "
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,2 tablespoons chopped fresh cilantro 
https://www.allrecipes.com/recipe/86645/indian-inspired-egg-salad/,Indian-Inspired Egg Salad,"  salt, to taste "
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,¼ cup vegetable oil 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,"1  onion, chopped "
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,"3 cloves garlic, minced "
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,"1 (10 ounce) can diced tomatoes with green chile peppers (such as ro*tel®), drained "
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 tablespoon minced fresh ginger root 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,"3 (15 ounce) cans chickpeas, rinsed and drained "
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 ¼ cups brewed black tea 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 tablespoon lemon juice 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 ½ teaspoons salt 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 ½ teaspoons ground cumin 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 ½ teaspoons garam masala 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,1 teaspoon ground coriander 
https://www.allrecipes.com/recipe/239569/indian-chickpeas-in-tea/,Indian Chickpeas in Tea,"2 tablespoons chopped fresh parsley, or to taste  (optional)"
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,2 cups water 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ cup sliced cabbage 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ cup sliced carrot 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,"½ cup fresh green beans, trimmed "
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ cup sliced green bell pepper 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ cup yellow split peas (tuvar dal) 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,1 tablespoon ground coriander  (optional)
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,2 teaspoons sambar powder 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ teaspoon chili powder  (optional)
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ teaspoon water 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,1 tablespoon vegetable oil 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,1 teaspoon cumin seeds 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ teaspoon mustard seed  (optional)
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,1 pinch asafoetida powder  (optional)
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,½ teaspoon ground turmeric 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,2 tablespoons chopped fresh cilantro 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,2 tablespoons fresh grated coconut 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,2 teaspoons tamarind pulp 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,1 teaspoon brown sugar 
https://www.allrecipes.com/recipe/221791/sambar-spicy-indian-curry/,Sambar - Spicy Indian Curry,  salt to taste 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,4 ½ cups milk 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,.678 cup cornmeal 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,¼ cup butter 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,½ cup dark molasses 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,1 teaspoon salt 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,¼ cup white sugar 
https://www.allrecipes.com/recipe/18137/indian-pudding/,Indian Pudding,1 teaspoon ground cinnamon 
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,1 tablespoon coconut oil 
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,1 cup sliced red onion 
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,"1 large clove garlic, minced "
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,½ teaspoon cumin seeds 
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,"½ head green cabbage, thinly sliced "
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,1 teaspoon salt 
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,1 teaspoon curry powder 
https://www.allrecipes.com/recipe/278396/indian-fried-cabbage/,Indian Fried Cabbage,½ teaspoon garam masala 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,1 ½ cups basmati rice 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,2 tablespoons vegetable oil 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,1 (2 inch) piece cinnamon stick 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,2 pods green cardamom 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,2  whole cloves 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,1 tablespoon cumin seed 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,"1 teaspoon salt, or to taste "
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,2 ½ cups water 
https://www.allrecipes.com/recipe/72349/indian-style-basmati-rice/,Indian Style Basmati Rice,"1 small onion, thinly sliced "
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,"4 large potatoes, finely chopped "
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,1 cup cauliflower florets 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,"1  carrot, finely chopped "
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,½ cup fresh green peas 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,2 tablespoons vegetable oil 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,"1 large onion, chopped "
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,1 teaspoon cumin seed 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,1 teaspoon black mustard seed 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,2  whole bay leaves 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,"4  green chile peppers, chopped "
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,"3 cloves garlic, chopped "
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,2 teaspoons minced fresh ginger root 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,1 teaspoon ground cumin 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,1 teaspoon curry powder 
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,½ teaspoon chili powder  (optional)
https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/,Indian Vegetable Bhaji,1 sprig cilantro leaves for garnish 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,  cooking spray 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,"1 head cauliflower, cut into florets "
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,"2  russet potatoes, peeled and cut into 1/2-inch cubes "
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,¼ cup water 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,1 (10.75 ounce) can  condensed cream of chicken soup 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,¾ cup mayonnaise 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,½ cup unsweetened coconut milk 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,"1  jalapeno pepper, diced  (optional)"
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,1 tablespoon curry powder 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,  salt and pepper to taste 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,¼ cup bread crumbs 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,¼ cup sliced almonds 
https://www.allrecipes.com/recipe/237224/indian-inspired-cauliflower-and-potato-casserole/,Indian-Inspired Cauliflower and Potato Casserole,"¼ cup butter, melted "
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),"2 pounds skinless, boneless chicken breast halves "
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),2 teaspoons salt 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),½ cup cooking oil 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 ½ cups chopped onion 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 tablespoon minced garlic 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 ½ teaspoons minced fresh ginger root 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 tablespoon curry powder 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 teaspoon ground cumin 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 teaspoon ground turmeric 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 teaspoon ground coriander 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 teaspoon cayenne pepper 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 tablespoon water 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 (15 ounce) can crushed tomatoes 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 cup plain yogurt 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 tablespoon chopped fresh cilantro 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 teaspoon salt 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),½ cup water 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 teaspoon garam masala 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 tablespoon chopped fresh cilantro 
https://www.allrecipes.com/recipe/212721/indian-chicken-curry-murgh-kari/,Indian Chicken Curry (Murgh Kari),1 tablespoon fresh lemon juice 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,1  eggplant 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,2 tablespoons vegetable oil 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,½ teaspoon cumin seeds 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,"1 medium onion, sliced "
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,1 teaspoon chopped fresh ginger 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,"1 large tomato - peeled, seeded and diced "
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,"1 clove garlic, minced "
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,½ teaspoon ground turmeric 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,½ teaspoon ground cumin 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,½ teaspoon ground coriander 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,¼ teaspoon cayenne pepper 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,"½ teaspoon salt, or to taste "
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,  ground black pepper to taste 
https://www.allrecipes.com/recipe/80686/indian-eggplant-bhurtha/,Indian Eggplant - Bhurtha,¼ cup chopped fresh cilantro 
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,⅛ teaspoon powdered saffron 
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,"2 cups boiling water, divided "
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,2 tablespoons butter 
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,"1 cup uncooked long-grain white rice, not rinsed "
https://www.allrecipes.com/recipe/24709/indian-saffron-rice/,Indian Saffron Rice,1 teaspoon salt 
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,2 ½ pounds eggplant 
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,⅔ cup clarified butter 
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,1 cup chopped onions 
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,"4 large ripe tomatoes, chopped "
https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/,Spiced Eggplant Indian Style,4 teaspoons crushed coriander seed 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,1 (14.5 ounce) can chopped tomatoes 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,4 tablespoons plain yogurt 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,"2 cloves garlic, roughly chopped "
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,"1 (1 inch) piece ginger, coarsely chopped "
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,2 tablespoons vegetable oil 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,"1  onion, chopped "
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,2 tablespoons masala curry paste 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,"4  skinless, boneless chicken breasts, cut into 1-inch pieces "
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,  salt and freshly ground black pepper to taste 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,¼ cup water 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,1 tablespoon all-purpose flour 
https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala,3 tablespoons chopped fresh cilantro 
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,10 ounces unsweetened flaked coconut 
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,½ teaspoon ground cardamom 
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,3 drops orange food coloring  (optional)
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,1 (14 ounce) can sweetened condensed milk 
https://www.allrecipes.com/recipe/267854/super-easy-indian-coconut-ladoo/,Super-Easy Indian Coconut Ladoo,1 teaspoon rose water  (optional)
